id_individual,first_id,date,time,area,local,capture_type,ground_canopy,latitude,longitude,temperature,u_r_a,river_level,family,subfamily,tribo,genus,subgenus,specie,fed_unfed,mite,sex,in_pbs,homogenized_in_pbs,pooled,rna_extracted,extraction_method,c_dna,denv,zikv,yfv,mayv,chikv,wnv,slev,orov,rocio,ilheus,eeev,veev,weev,btv,vsv,carv,temp_15d_before,u_r_a_15d_before,temp_mean_month_before,temp_max_month_before,temp_min_month_before,u_r_a_mean_month_before,u_r_a_max_month_before,u_r_a_min_month_before
651,188,2025-01-20,pm,s10_between_forte_coimbra_and_murtinho,riparian_forest,atv,near-ground,-21.27839,-57.91715,26.258660888671898,84.83446442036094,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.497766113281273,40.2674452710223,30.421438598632836,34.04207763671877,25.199792480468773,46.99177393298467,84.83446442036094,28.999459193542062
652,189,2025-01-20,pm,s10_between_forte_coimbra_and_murtinho,riparian_forest,atv,near-ground,-21.27839,-57.91715,26.258660888671898,84.83446442036094,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes stigmaticus,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.497766113281273,40.2674452710223,30.421438598632836,34.04207763671877,25.199792480468773,46.99177393298467,84.83446442036094,28.999459193542062
653,190,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes stigmaticus,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
654,191,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,mansoniini,mansonia,mansonia,Mansonia wilsoni,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
655,192,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,fed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
656,192,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,fed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
657,193,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
658,193,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
659,193,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
660,193,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
661,193,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
662,193,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
663,193,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
664,193,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora albigenu,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
665,194,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,psorophora,janthinosoma,Psorophora ferox,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
666,195,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,mansoniini,mansonia,mansonia,Mansonia sp,fed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
667,196,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,fed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
668,196,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,fed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
669,196,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,fed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
670,196,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,fed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
671,196,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,fed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
672,196,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,fed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
673,196,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,fed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
674,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
675,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
676,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
677,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
678,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
679,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
680,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
681,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
682,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
683,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
684,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
685,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
686,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
687,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
688,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
689,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
690,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
691,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
692,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
693,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
694,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
695,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
696,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
697,197,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
698,198,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
699,198,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
700,198,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
701,198,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
702,198,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
703,198,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
704,198,2025-01-21,am,s10_between_forte_coimbra_and_murtinho,homestead,atv,near-ground,-20.23742,-58.16212,27.582513427734398,75.49394010554745,NA,culicidae,culicinae,aedini,aedes,ochlerotatus,Aedes scapularis,unfed,not_observed,f,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.782952880859398,31.83628073463838,30.437254842122417,34.1031433105469,25.187188720703148,46.85372032118115,84.19079015666219,29.61457893578208
